ID,Labels,F0,F1,F2,F3,F4,Time
CDMN3E2SM006_LEC,CNBa_T,132.56717,554.12672,1544.67907,2207.25258,3529.49455,0.08805
CDMN3E2SM006_LEC,CFPa_T,134.11207,491.08896,1775.65685,2326.17117,3440.97291,0.07087
CDMN3E2SM006_LEC,COVaCNA_T,109.09671,538.51806,1571.47767,2220.50451,3776.6555,0.09664
CDMN3E2SM006_LEC,CLaCFA_T,90.65921,473.66794,1538.48514,2361.17027,3751.55047,0.04939
CDMN3E2SM006_LEC,CODCVSaCFA_T,97.10433,435.7035,1575.67256,2330.31804,3717.8577,0.09879
CDMN3E2SM006_LEC,CNAa_A,103.47657,467.90793,1479.39841,2256.98593,3769.19744,0.06657
CDMN3E2SM006_LEC,CVSa_T,101.54001,477.16246,1414.92653,2279.83656,3608.01318,0.07302
CDMN3E2SM006_LEC,COSDa_A,101.16473,445.60893,1369.76141,2414.65922,3651.39561,0.0902
CDMN3E2SM006_LEC,CLaCFA_T,111.84205,516.99536,1611.06571,2548.97601,3860.22276,0.06657
CDMN3E2SM006_LEC,COVa_T,146.20433,483.62403,1570.73795,2260.94769,3826.12932,0.07087
CDMN3E2SM006_LEC,CFAaCFA_A,157.26524,448.38486,1436.93541,2624.40312,4071.93172,0.04939
CDMN3E2SM006_LEC,CNAaCFA_A,135.32471,470.49382,1671.56573,2492.92256,3952.26765,0.06657
CDMN3E2SM006_LEC,COVa_A,106.67401,471.68155,1620.33031,2317.30015,3778.30507,0.06872
CDMN3E2SM006_LEC,CVSa_T,86.84082,777.76464,1838.65236,2782.50336,4089.69721,0.10738
CDMN3E2SM006_LEC,CLaCFA_T,101.82648,465.39297,1485.05294,2439.1591,3733.43672,0.08376
CDMN3E2SM006_LEC,CNBa_T,116.29643,616.45492,1397.85017,2320.01372,3527.00415,0.06657
CDMN3E2SM006_LEC,CLaCFA_A,121.68091,517.87341,1377.73517,2392.7217,3596.87559,0.05584
CDMN3E2SM006_LEC,CLa_T,104.62087,474.89977,1504.24218,2197.89712,3771.77255,0.08161
CDMN3E2SM006_LEC,CODaCNA_T,108.32796,510.22832,1511.8737,2288.82967,3735.43584,0.08805
CDMN3E2SM006_LEC,CODaCNA_T,107.57346,506.46556,1417.82507,2270.20025,3653.50272,0.06013
CDMN3E2SM006_LEC,CLa_T,101.43562,451.13971,1617.71748,2409.80572,3602.45785,0.0451
CDMN3E2SM006_LEC,COVa_A,112.36157,526.13534,1548.36286,2148.11738,3553.35916,0.04939
CDMN3E2SM006_LEC,CNAa_A,118.95808,454.56348,1728.57605,2402.59479,3791.72873,0.06872
CDMN3E2SM006_LEC,CLaCFA_T,104.71457,478.84155,1447.2075,2431.91129,3731.89556,0.04725
CDMN3E2SM006_LEC,CODCLa_T,125.89999,613.61584,1421.14688,2374.23756,3522.8865,0.09449
CDMN3E2SM006_LEC,COSVaCVS_T,114.55583,522.00991,1529.32321,2240.65845,3590.66459,0.12671
CDMN3E2SM006_LEC,COVa_T,114.84336,492.0447,1617.2341,2264.28356,3689.95591,0.06228
CDMN3E2SM006_LEC,COSDa_A,122.33356,483.14669,1383.79545,2375.34058,3610.59769,0.07517
CDMN3E2SM006_LEC,COVa_A,95.13417,388.89382,1554.14445,2261.71471,3813.12519,0.08805
CDMN3E2SM006_LEC,CFVa_A,103.92881,490.96741,1328.13822,2240.30039,3617.51175,0.06013
CDMN3E2SM006_LEC,CNBa_T,117.20757,544.62879,1367.4149,2364.11781,3668.21435,0.09664
CDMN3E2SM006_LEC,CNAa_T,113.32362,507.29374,1437.00602,2459.6626,3608.6956,0.09449
CDMN3E2SM006_LEC,COSDCVSaCFA_A,96.40146,428.12374,1614.79187,2333.98418,3804.00676,0.07302
CDMN3E2SM006_LEC,CFLaCNA_T,99.46674,424.90503,1395.85859,2319.54324,3818.68806,0.11812
CDMN3E2SM006_LEC,COSBaCVS_T,115.60529,636.36947,1335.14844,2217.48393,3513.01198,0.11167
CDMN3E2SM006_LEC,COSDa_A,123.78913,490.05449,1338.69531,2383.74528,3484.70896,0.07087
CDMN3E2SM006_LEC,COSVaCNA_A,102.35714,484.59528,1797.7096,2241.31576,3683.2562,0.06013
CDMN3E2SM006_LEC,CLa_T,93.62082,431.60937,1756.56823,2488.66892,3905.48822,0.10523
CDMN3E2SM006_LEC,CVMa_A,130.38603,1026.22563,2046.56645,3055.99594,4297.30344,0.15248
CDMN3E2SM006_LEC,CLa_T,102.86458,536.61531,1461.20822,2308.58236,3828.80592,0.14818
CDMN3E2SM006_LEC,CNAa_A,103.85024,505.36187,1410.67415,2192.99039,3734.39658,0.07302
CDMN3E2SM006_LEC,CODa_A,102.49979,487.30065,1549.57458,2265.28258,3750.40929,0.07517
CDMN3E2SM006_LEC,COBa_T,89.54395,594.46519,1411.15539,2179.90516,3477.7273,0.07946
CDMN3E2SM006_LEC,CVSa_A,82.36729,520.38488,1691.386,2286.96887,3678.98352,0.08161
CDMN3E1SF016_LEC,CLa_T,236.23175,687.58363,1746.6039,2289.16403,3242.14522,0.04802
CDMN3E1SF016_LEC,COSDa_A,221.98039,608.79385,1935.64455,2884.03366,4357.23985,0.05111
CDMN3E1SF016_LEC,COBa_T,217.71329,676.48198,1446.3211,2595.43781,3769.43252,0.06505
CDMN3E1SF016_LEC,CFAa_A,219.42069,652.24854,1386.62758,2813.7202,4262.02155,0.03872
CDMN3E1SF016_LEC,CLaCFA_T,188.68358,551.24358,1795.39398,3005.11969,4293.9259,0.04587
CDMN3E1SF016_LEC,CFLa_A,197.60417,682.27612,1708.9467,2984.31615,3994.80228,0.0417
CDMN3E1SF016_LEC,CFAa_T,195.42858,616.93222,1563.83309,2740.74005,4013.75353,0.05734
CDMN3E1SF016_LEC,COSDa_T,182.90774,649.90614,1922.97987,2949.17198,4163.84843,0.06046
CDMN3E1SF016_LEC,CODCVSa_A,214.45796,626.07078,1424.03799,2062.0519,3188.32479,0.05004
CDMN3E1SF016_LEC,CVMa_A,261.73137,665.0125,1558.87177,2609.06541,4039.48558,0.04795
CDMN3E1SF016_LEC,CODaCFA_A,204.71953,583.95494,1593.32025,2650.72724,4111.24058,0.05838
CDMN3E1SF016_LEC,COBa_A,194.38816,652.45115,1705.06505,2981.34624,3771.63214,0.05212
CDMN3E1SF016_LEC,CFAa_T,189.68166,620.86478,1682.8169,3130.01592,4052.03347,0.05212
CDMN3E1SF016_LEC,COSBa_T,192.66151,673.86771,1751.60287,2732.16384,3985.51767,0.05525
CDMN3E1SF016_LEC,CFVaCNA_A,189.85507,641.50456,1790.58943,2649.19013,4075.97685,0.04274
CDMN3E1SF016_LEC,CLaCFA_T,191.64223,651.15557,1802.51125,2867.85484,4190.30916,0.0615
CDMN3E1SF016_LEC,COSDaCNA_A,216.29179,645.74036,1620.64083,2631.67327,3914.20146,0.05525
CDMN3E1SF016_LEC,CLaCFA_T,190.01546,581.26692,1756.04914,2861.60692,4233.78474,0.04691
CDMN3E1SF016_LEC,CNBa_T,189.52953,765.06885,1923.043,2988.09055,3834.52743,0.05004
CDMN3E1SF016_LEC,COSBa_A,177.03394,518.00204,1445.81966,2928.44123,3948.32258,0.05629
CDMN3E1SF016_LEC,CLa_T,189.62755,724.06462,1625.83766,2797.0219,4120.47151,0.06984
CDMN3E1SF016_LEC,COVa_A,199.0859,631.61733,1711.3661,2962.36272,4026.66022,0.049
CDMN3E1SF016_LEC,CNBa_T,192.62172,721.59384,1501.05182,2610.53717,3550.60381,0.06463
CDMN3E1SF016_LEC,CFPa_T,196.28306,648.69803,2104.49583,3030.83387,4084.91517,0.05421
CDMN3E1SF016_LEC,COVaCNA_T,186.40038,677.72943,1895.88602,2742.39533,4109.04244,0.05942
CDMN3E1SF016_LEC,CLaCFA_T,168.55892,617.26387,1862.24418,2789.04033,3805.77174,0.05421
CDMN3E1SF016_LEC,CODCVSaCFA_T,184.20094,562.88804,1750.95438,2716.29673,3865.67898,0.07506
CDMN3E1SF016_LEC,CNAa_A,191.70745,736.20477,1898.44123,2858.32777,3348.57464,0.03961
CDMN3E1SF016_LEC,CVSa_T,173.69937,594.5639,1859.08171,2769.21344,3903.56713,0.06046
CDMN3E1SF016_LEC,COSDa_A,178.62952,532.13095,1499.20334,2886.98181,3960.91279,0.04587
CDMN3E1SF016_LEC,CLaCFA_T,188.35314,707.16982,1894.56205,2932.11995,4240.69601,0.04691
CDMN3E1SF016_LEC,COVa_T,214.79544,581.08699,1794.00593,2811.21861,4357.87195,0.04691
CDMN3E1SF016_LEC,CFAaCFA_A,237.46698,540.31026,1553.49423,2899.15395,4299.74932,0.05734
CDMN3E1SF016_LEC,CNAaCFA_A,216.12111,612.20556,1495.2204,2874.03472,4053.08775,0.05317
CDMN3E1SF016_LEC,COVa_A,184.71031,580.44548,1773.65432,2619.1093,3973.96517,0.0417
CDMN3E1SF016_LEC,CVSa_T,162.87598,721.98266,1527.69162,2583.41341,3672.69255,0.07193
CDMN3E1SF016_LEC,CLaCFA_T,184.99621,659.91983,1839.00367,2964.29612,4152.36976,0.05004
CDMN3E1SF016_LEC,CNBa_T,205.23694,679.91011,1566.25541,2632.25952,3757.31815,0.04483
CDMN3E1SF016_LEC,CLaCFA_A,231.00659,630.53501,1187.23615,2378.26328,3688.61788,0.04483
CDMN3E1SF016_LEC,CLa_T,185.98311,696.68685,1919.2871,2994.36986,3708.9038,0.05525
CDMN3E1SF016_LEC,CODaCNA_T,192.21474,718.26331,1834.72555,2977.35188,4146.4597,0.04795
CDMN3E1SF016_LEC,CODaCNA_T,173.23171,664.40894,1637.55021,2521.26164,3944.71777,0.05108
CDMN3E1SF016_LEC,CLa_T,184.49981,593.3212,1978.5522,2945.81543,3892.88886,0.05969
CDMN3E1SF016_LEC,COVa_A,211.34195,625.91382,1947.64904,2676.12023,3964.95284,0.04907
CDMN3E1SF016_LEC,CNAa_A,207.00362,588.60167,1571.11202,2681.11639,3828.28937,0.05836
CDMN3E1SF016_LEC,CLaCFA_T,200.01317,630.2316,1857.25641,2859.71173,4154.35005,0.04642
CDMN3E1SF016_LEC,CODCLa_T,225.961,669.59201,1310.16474,2452.89677,3816.95941,0.05703
CDMN3E1SF016_LEC,COSVaCVS_A,198.33553,660.03956,1204.2736,2144.86949,3566.77234,0.0756
CDMN3E1SF016_LEC,COVa_T,193.58932,625.22474,1777.42063,2572.39812,3763.94111,0.05173
CDMN3E1SF016_LEC,COSDa_A,187.75665,613.88561,1401.68384,2539.41032,3694.02653,0.04775
CDMN3E1SF016_LEC,COVa_A,176.72862,602.41262,1537.35872,2127.2377,3666.99765,0.04907
CDMN3E1SF016_LEC,CFVa_A,235.99734,719.91592,1440.85784,2437.86576,3666.58015,0.04377
CDMN3E1SF016_LEC,CNBaCFA_T,218.15159,627.79548,832.31697,1970.33775,3152.53059,0.05969
CDMN3E1SF016_LEC,CNAa_T,210.592,538.90355,818.4031,2058.58268,3120.82308,0.05571
CDMN3E1SF016_LEC,COSDCVSaCFA_A,183.79866,591.19924,1938.81533,2954.85175,4384.1215,0.03492
CDMN3E1SF016_LEC,CFLaCNA_T,174.32213,748.14581,1877.95244,2632.09148,3830.17876,0.06877
CDMN3E1SF016_LEC,COSBaCVS_T,166.05415,719.92872,1526.31201,2339.43582,3471.88918,0.05925
CDMN3E1SF016_LEC,COSDa_A,209.26227,604.99925,1771.59444,2977.4276,3992.12902,0.06348
CDMN3E1SF016_LEC,COSVaCNA_A,193.34404,608.72923,2018.37968,2731.50325,3631.25251,0.04973
CDMN3E1SF016_LEC,CLa_T,192.42428,618.64749,1940.95766,3028.59485,4157.54603,0.04973
CDMN3E1SF016_LEC,CVMa_A,213.1241,623.52716,1223.75807,2150.5594,3266.01842,0.06137
CDMN3E1SF016_LEC,CLa_T,187.35116,647.35904,1755.47682,2703.52067,3659.03549,0.06877
CDMN3E1SF016_LEC,CVSa_A,200.69299,544.11721,1184.88342,2334.77949,3113.17233,0.03068
CDMN3E1SF016_LEC,CNAa_A,191.06541,726.5039,1934.94557,2906.68567,3421.3229,0.04973
CDMN3E1SF016_LEC,CODa_A,193.15962,511.66449,1397.63914,2638.98078,4187.20795,0.03809
CDMN3E1SF016_LEC,COBa_A,181.78035,570.01099,1394.7024,2189.72988,3252.95092,0.03915
CDMN3E1SF016_LEC,CVSa_A,168.904,576.07467,1439.12419,2451.68663,3503.67919,0.04973
CDMN3E1SF011_LEC,CLa_T,293.77942,697.6598,1640.64392,3009.99999,3854.43013,0.07776
CDMN3E1SF011_LEC,COSDa_A,246.60216,474.72271,1636.02013,3030.96054,4048.4355,0.09117
CDMN3E1SF011_LEC,COBa_T,237.18753,574.94657,1532.05349,3011.87228,4187.52478,0.09251
CDMN3E1SF011_LEC,CFAa_A,247.14186,497.22876,1398.77172,3061.34312,3919.35714,0.06838
CDMN3E1SF011_LEC,CLaCFA_T,180.96776,541.55939,1559.81913,2963.18572,3905.60766,0.09519
CDMN3E1SF011_LEC,CFLa_A,240.37404,500.41424,1253.68499,2881.96615,3702.02051,0.08581
CDMN3E1SF011_LEC,CFAa_T,214.78325,671.54228,1458.02167,2872.47728,3909.61235,0.12871
CDMN3E1SF011_LEC,COSDa_T,198.78071,543.53296,1311.05986,2946.70761,3750.67941,0.07106
CDMN3E1SF011_LEC,COFCVSa_A,228.62485,536.46795,1707.62973,3072.14185,4059.87084,0.10189
CDMN3E1SF011_LEC,CVMa_A,261.52725,540.24898,1409.54428,2794.83984,3555.66482,0.06838
CDMN3E1SF011_LEC,CODaCFA_A,249.46918,548.93015,1654.79161,3015.05303,4086.79372,0.11798
CDMN3E1SF011_LEC,COBa_A,215.01774,520.22915,1339.84068,2906.54882,4122.20651,0.07508
CDMN3E1SF011_LEC,CFAa_T,206.58317,525.81324,1364.25271,3021.86687,4143.25341,0.07642
CDMN3E1SF011_LEC,COSBa_T,221.35765,650.95952,1433.61419,3010.38222,3986.35197,0.08581
CDMN3E1SF011_LEC,CFVaCNA_A,220.40151,530.35429,1441.48396,2750.3893,3816.33609,0.07776
CDMN3E1SF011_LEC,CLaCVS_T,222.0261,531.04406,1651.41245,3095.62356,4181.12286,0.0791
CDMN3E1SF011_LEC,COSDaCNA_A,215.68258,539.57017,1660.15588,2956.0551,4216.4252,0.07776
CDMN3E1SF011_LEC,CLaCNA_T,201.08756,526.33969,1564.52918,3041.94518,4087.64088,0.07776
CDMN3E1SF011_LEC,CNBa_T,212.4913,527.05282,1422.91177,3084.60522,3419.0523,0.04961
CDMN3E1SF011_LEC,COSBa_A,173.24004,502.56702,1455.00959,3016.27114,3941.30291,0.0657
CDMN3E1SF011_LEC,CLa_T,210.51911,503.40788,1299.00214,2777.89798,3505.86104,0.10324
CDMN3E1SF011_LEC,COVa_A,232.2508,608.75291,1563.63198,3056.21463,4156.57039,0.08983
CDMN3E1SF011_LEC,CNBa_T,245.28316,639.37816,1647.77331,3047.53108,3813.27964,0.12066
CDMN3E1SF011_LEC,CFPa_T,248.16327,576.70724,1232.45785,3071.11347,3441.81998,0.06704
CDMN3E1SF011_LEC,COVaCNA_T,205.84144,589.10888,1577.78608,2972.09206,4065.46622,0.08178
CDMN3E1SF011_LEC,CLaCFA_T,177.73928,565.75008,1675.31681,3062.24135,4189.68769,0.08715
CDMN3E1SF011_LEC,CODCVSaCFA_T,264.64383,583.15769,1770.35732,3099.03676,4259.5652,0.10055
CDMN3E1SF011_LEC,CNAa_A,276.82887,641.56827,1476.29171,2858.65098,3613.1606,0.07374
CDMN3E1SF011_LEC,CVSa_T,219.2975,604.60753,1556.56152,3102.49128,3973.11469,0.1153
CDMN3E1SF011_LEC,COSDa_A,230.98845,572.65787,1606.48781,3191.86979,4239.3042,0.10055
CDMN3E1SF011_LEC,CLaCFA_T,285.28722,593.25466,1482.30225,3106.68709,3848.90703,0.08178
CDMN3E1SF011_LEC,COVa_T,304.94441,533.16277,1231.206,3051.39908,3604.02417,0.07106
CDMN3E1SF011_LEC,CFAaCFA_A,339.74936,386.07055,1514.01835,3119.04486,4304.21092,0.05765
CDMN3E1SF011_LEC,CNAaCFA_A,256.16976,545.26584,1607.73513,3132.59112,4060.91739,0.09653
CDMN3E1SF011_LEC,COVa_A,225.65508,544.51933,1658.43982,2985.40653,4227.50287,0.08581
CDMN3E1SF011_LEC,CVSa_T,114.24421,626.04533,1699.8949,2905.33115,4032.66204,0.11932
CDMN3E1SF011_LEC,CLaCFA_T,229.33459,512.07105,1641.4659,3178.89529,4254.41386,0.06167
CDMN3E1SF011_LEC,CNBa_T,237.57599,614.76485,1550.82259,3118.13765,3852.25445,0.05497
CDMN3E1SF011_LEC,CLaCFA_A,258.05295,622.76568,1801.15261,3244.57441,4311.38907,0.08178
CDMN3E1SF011_LEC,CLa_T,209.58823,483.06844,1414.1928,2325.86794,3092.46575,0.07776
CDMN3E1SF011_LEC,CODaCNA_T,276.25003,707.55384,1729.5748,3251.64339,4167.80772,0.07776
CDMN3E1SF011_LEC,CODaCNA_T,219.52889,556.36225,1491.69181,3063.54535,4117.30223,0.08849
CDMN3E1SF011_LEC,CFAeCNa_A,224.77813,468.6376,1934.75865,3182.13705,4074.03316,0.06972
CDMN3E1SF011_LEC,CLa_T,238.89487,709.43993,1872.94168,3165.13161,4146.66125,0.04827
CDMN3E1SF011_LEC,COVa_A,234.94291,686.00973,1657.90797,3087.71893,4109.85565,0.06167
CDMN3E1SF011_LEC,CNAa_A,234.04165,485.33612,1818.06005,3221.42074,4173.68248,0.08983
CDMN3E1SF011_LEC,CLaCFA_T,218.01113,489.34696,1769.73723,3152.2303,4206.56754,0.09117
CDMN3E1SF011_LEC,CODCLa_T,221.49948,701.86988,1751.97033,3190.99946,4262.43488,0.08178
CDMN3E1SF011_LEC,COSVaCVS_T,220.30789,643.91725,1569.69587,2843.65248,3816.39013,0.09385
CDMN3E1SF011_LEC,COVa_T,250.63691,636.40444,1724.23797,3192.95583,4373.15828,0.05765
CDMN3E1SF011_LEC,COSDa_A,247.28174,660.99024,1447.9253,2932.36217,4109.79488,0.06301
CDMN3E1SF011_LEC,COVa_A,213.93564,573.55202,1548.43337,2895.40505,4080.16806,0.06301
CDMN3E1SF011_LEC,CFVa_A,286.5878,737.53923,1630.74829,3112.35472,4021.93496,0.08178
CDMN3E1SF011_LEC,CNBaCFA_T,248.57549,652.7687,1674.21567,3309.61626,4279.43878,0.1086
CDMN3E1SF011_LEC,CNAa_T,233.16018,534.03784,1625.57883,3148.62248,4299.08705,0.13005
CDMN3E1SF011_LEC,CNBa_A,213.24275,612.55139,1483.17418,2995.13136,3829.25452,0.07776
CDMN3E1SF011_LEC,COSDCVSaCFA_A,225.23119,551.36146,1777.29563,3295.2023,4305.59837,0.09117
CDMN3E1SF011_LEC,CFLaCNA_T,206.12029,739.49459,1465.94237,3065.312,3944.33572,0.08715
CDMN3E1SF011_LEC,COSBaCVS_T,218.70963,795.73534,1684.65576,2971.39952,3824.31941,0.09921
CDMN3E1SF011_LEC,COSDa_A,237.34904,568.21357,1579.28405,3173.52776,4006.33064,0.08044
CDMN3E1SF011_LEC,COVSaCNA_a,225.69651,555.86633,1704.78692,3109.71663,4333.03222,0.07642
CDMN3E1SF011_LEC,CLa_T,222.18228,520.5941,1626.09851,3120.0305,4175.41832,0.12335
CDMN3E1SF011_LEC,CVMa_A,250.46455,719.93523,1697.2041,3310.05914,4340.75452,0.11396
CDMN3E1SF011_LEC,CLa_T,232.82876,587.30443,1684.94991,3089.59695,4251.36969,0.0791
CDMN3E1SF011_LEC,CNAa_A,228.96654,534.6108,1645.95702,3087.37469,3900.89748,0.06375
CDMN3E1SF011_LEC,CODa_A,237.28123,503.01634,1625.13038,3207.82528,4293.66809,0.0724
CDMN3E1SF011_LEC,COBa_T,236.933,617.88603,1161.62392,1811.99488,3410.78325,0.06435
CDMN3E1SF011_LEC,CVSa_A,221.57627,526.95136,1840.69493,3029.3811,4115.28865,0.08178
CDMN2E1SM003_LEC,CLa_A,137.89882,424.26813,1490.08296,2661.3779,3717.2224,0.08927
CDMN2E1SM003_LEC,COSDa_A,145.88625,440.99876,1307.35403,2642.13602,3821.51954,0.08278
CDMN2E1SM003_LEC,COBa_T,147.62395,406.15062,1262.13832,2720.88213,3707.94729,0.06654
CDMN2E1SM003_LEC,CFAa_A,150.95661,648.18494,1737.48395,3151.08909,4321.4314,0.03246
CDMN2E1SM003_LEC,CLaCFA_A,138.36042,395.62742,1369.19263,2757.40719,4134.57035,0.05681
CDMN2E1SM003_LEC,CFLa_A,130.82489,349.68165,1255.97842,2761.10044,3995.90451,0.0633
CDMN2E1SM003_LEC,CFAa_T,137.37169,467.75183,1240.63025,2682.33294,3544.25938,0.11686
CDMN2E1SM003_LEC,COSDa_A,125.78403,435.4667,1224.80532,2721.10476,3271.12265,0.04545
CDMN2E1SM003_LEC,CODCVSa-A,126.46239,416.11473,1371.30645,2567.8317,3659.82076,0.04058
CDMN2E1SM003_LEC,CVMa_A,144.92531,484.44596,1483.97158,2658.3101,3940.4076,0.09901
CDMN2E1SM003_LEC,CODaCFA_A,122.62669,408.31125,1376.17667,2651.02689,3522.94275,0.10063
CDMN2E1SM003_LEC,COBa_A,133.76513,454.46861,1274.71444,2777.67744,3606.43217,0.05681
CDMN2E1SM003_LEC,CFAa_T,132.57656,439.68312,1191.23878,2774.02377,3771.91238,0.04545
CDMN2E1SM003_LEC,COSBa_T,133.36098,526.28556,1282.02537,2781.55055,4271.53357,0.06005
CDMN2E1SM003_LEC,CFVaCNA_A,137.53706,564.63287,1613.43974,2939.30752,4152.74503,0.06005
CDMN2E1SM003_LEC,CLa_A,132.26477,347.40883,1367.63437,2763.52845,3645.40147,0.04869
CDMN2E1SM003_LEC,COSDaCNA_A,157.10655,406.40709,1369.15236,2697.49474,3844.16797,0.05518
CDMN2E1SM003_LEC,CLaCFA_A,138.0875,444.11788,1365.63678,2612.64554,3788.65795,0.05681
CDMN2E1SM003_LEC,CNBa_T,131.11564,432.46915,1261.6997,2724.21103,3767.29627,0.06817
CDMN2E1SM003_LEC,COSBa_A,124.76199,376.2983,1234.40721,2624.80642,3929.98761,0.0633
CDMN2E1SM003_LEC,CLa_T,144.60617,506.72722,1196.40696,2602.82202,3455.37074,0.11524
CDMN2E1SM003_LEC,CLa_A,129.24314,452.9421,1115.95993,2700.52618,3501.83482,0.08602
CDMN2E1SM003_LEC,COVa_A,141.38457,408.15798,1281.73148,2654.6287,3592.82318,0.06979
CDMN2E1SM003_LEC,CNBa_T,153.12971,484.65426,1321.96988,2659.52348,3226.75204,0.09089
CDMN2E1SM003_LEC,CFPa_A,161.2815,407.377,1553.65042,2706.09247,3897.56194,0.04869
CDMN2E1SM003_LEC,COVaCNA_T,144.66492,439.37825,1405.21262,2674.77969,3979.45001,0.08115
CDMN2E1SM003_LEC,CLa_A,125.183,439.0099,1423.75713,2699.88927,4107.08801,0.05843
CDMN2E1SM003_LEC,CODaCFA_A,132.96512,426.64214,1377.85526,2731.19372,3928.71035,0.0633
CDMN2E1SM003_LEC,CNAa_A,168.78245,273.67019,1597.60535,2719.49853,4291.34559,0.07628
CDMN2E1SM003_LEC,CVa_T,138.83539,502.56141,1412.15979,2701.4195,4044.37845,0.07141
CDMN2E1SM003_LEC,COSDa_A,143.19105,436.00846,1352.98943,2780.05703,3919.26331,0.07141
CDMN2E1SM003_LEC,CLaCFA_A,134.69917,445.05287,1382.49339,2653.97476,3324.86721,0.05031
CDMN2E1SM003_LEC,COVa_T,150.6262,469.88804,1500.10025,2610.84815,3765.4895,0.07953
CDMN2E1SM003_LEC,CFAaCFA_A,154.70549,377.62188,1377.23614,2707.91363,3957.17342,0.15906
CDMN2E1SM003_LEC,CNAa_A,169.46129,348.54287,1137.33743,2701.83302,3451.48228,0.04869
CDMN2E1SM003_LEC,CNAa_A,169.54937,321.47574,1393.79076,2635.04531,3751.6989,0.07791
CDMN2E1SM003_LEC,COVa_A,134.78574,393.06161,1384.83429,2614.09916,3690.25484,0.06654
CDMN2E1SM003_LEC,CVSa_T,116.15746,970.42307,2285.32747,3612.96468,4529.37553,0.11848
CDMN2E1SM003_LEC,CLaCFA_A,131.70731,415.93619,1380.20281,2770.01726,3821.32653,0.06005
CDMN2E1SM003_LEC,CNBa_T,151.14845,577.48924,1378.13203,2735.86567,3891.97033,0.04869
CDMN2E1SM003_LEC,CLa_A,163.83867,397.48605,1410.69554,2736.25782,3946.95288,0.07466
CDMN2E1SM003_LEC,CLa_A,127.74895,472.78473,1357.77122,2732.98309,3991.95504,0.07304
CDMN2E1SM003_LEC,CODaCNA_A,134.88001,478.2086,1388.07106,2720.38949,4159.29471,0.12335
CDMN2E1SM003_LEC,CODaCNA_T,129.91535,451.19146,1259.91298,2689.37417,3959.0022,0.07953
CDMN2E1SM003_LEC,CLa_A,135.63277,489.75743,1532.74713,2726.21855,3369.49923,0.08278
CDMN2E1SM003_LEC,COVa-A,135.43057,414.42142,1440.23663,2408.76436,3434.78905,0.0633
CDMN2E1SM003_LEC,CNAa_A,137.82939,345.82871,1594.46151,2651.96083,3949.82028,0.0844
CDMN2E1SM003_LEC,CLa_A,128.03849,549.12206,1553.62622,2858.156,4282.94434,0.06654
CDMN2E1SM003_LEC,CFAa_T,142.39375,436.0036,1457.66505,2768.15674,3868.96793,0.0844
CDMN2E1SM003_LEC,CLa_T,152.28409,491.33412,1380.75098,2575.16619,3583.23131,0.06979
CDMN2E1SM003_LEC,COSVa_T,145.61644,478.82593,1469.97672,2507.05898,3674.48203,0.08927
CDMN2E1SM003_LEC,COVa_T,143.57137,465.09162,1435.78134,2552.59328,3624.59735,0.05194
CDMN2E1SM003_LEC,COSDa_A,128.74832,483.95659,1236.86158,2687.03593,3888.28416,0.1055
CDMN2E1SM003_LEC,COVa_A,128.0153,425.41459,1255.7233,2440.56023,3533.95492,0.06817
CDMN2E1SM003_LEC,CFVa_A,149.81522,403.12546,1101.78605,2466.06189,3606.30034,0.06005
CDMN2E1SM003_LEC,CNBaCFA_A,141.2143,413.06846,1219.73145,2739.95534,3473.93598,0.09414
CDMN2E1SM003_LEC,CNBa_A,125.1937,478.97136,1405.7888,2709.18514,3593.98663,0.09901
CDMN2E1SM003_LEC,COSDCVSa_A,146.75143,450.44152,1574.53267,2659.79058,3965.39837,0.09414
CDMN2E1SM003_LEC,CFLaCNA_T,129.86623,506.54076,1100.0276,2718.08969,3500.66953,0.11037
CDMN2E1SM003_LEC,COSBaCVS_T,128.97117,525.41351,1341.55218,2782.27104,3441.94053,0.06979
CDMN2E1SM003_LEC,COSDa_A,148.14271,409.06679,1368.47293,2545.47128,3450.59401,0.05681
CDMN2E1SM003_LEC,COSVa_A,136.40629,396.60041,1515.03246,2638.70492,3761.83798,0.07304
CDMN2E1SM003_LEC,CLa_A,128.08396,467.66433,1432.08981,2626.51753,3468.86622,0.06817
CDMN2E1SM003_LEC,CLa_A,132.07487,518.27777,1465.45667,2738.39934,3930.07797,0.11199
CDMN2E1SM003_LEC,CVMa_A,129.8271,502.56985,1421.86337,2624.51155,3480.65925,0.11848
CDMN2E1SM003_LEC,CNAa_A,134.60724,463.25659,1214.51587,2707.64898,3704.85564,0.07953
CDMN2E1SM003_LEC,CODa_A,134.05481,442.44358,1378.09154,2683.22793,3692.9946,0.08278
CDMN2E1SM003_LEC,COBa_T,129.64744,502.89595,1260.38209,2663.3889,3330.31726,0.06979
CDMN2E1SM003_LEC,CVSa_A,124.78994,383.48987,1468.21305,2760.41605,3744.36935,0.08602
CDMN3E2SF012_LEC,CLa_T,201.34429,610.17904,1814.19255,2809.37619,3945.57467,0.10448
CDMN3E2SF012_LEC,COSDa_A,214.67052,622.15922,1728.31034,2946.40822,3954.03832,0.06831
CDMN3E2SF012_LEC,COBa_T,203.3168,577.26385,1153.23627,2211.49667,3661.33565,0.04956
